Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss (Global),Balance (Global),Profit/Loss (Pips),Strategy name (Global)
8,US100.pro,Buy,08.01.2020 17:30:00,8897.7,0.1,14.01.2020 02:22:18,9102.8,5d 8h 52m,368.22,3047.82,2051000,nas100 cf
8,US100.pro,Buy,13.01.2020 17:10:24,9039.7,0.25,14.01.2020 08:51:00,9072.6,15h 40m,147.65,3195.47,329000,nas100 sf
18,USDJPY.pro,Buy,14.01.2020 08:00:00,110.118,0.77,14.01.2020 08:56:28,109.975,56m 28s,-89.86,3105.61,-14.3,usdjpy pf
10,US100.pro,Buy,15.01.2020 15:59:47,9087,0.24,15.01.2020 19:00:53,9058.3,3h 1m,-123.47,2982.14,-287000,nas100 sf
10,US500.pro,Buy,15.01.2020 12:00:34,3286.4,0.2,15.01.2020 19:57:38,3286.4,7h 57m,0,2982.14,0,us500 vf
20,USDJPY.pro,Sell,15.01.2020 10:30:00,109.861,0.73,15.01.2020 21:00:00,109.921,10h 30m,-35.74,2946.4,-6,usdjpy pf
8,GOLD.pro,Buy,14.01.2020 19:36:50,1547.26,0.212,16.01.2020 01:36:53,1557.11,1d 6h 0m,187.13,3133.53,98500,gold fv
4,DE30.pro,Buy,16.01.2020 09:00:23,13457.5,0.13,16.01.2020 10:50:41,13420.9,1h 50m,-118.95,3014.58,-366000,dax sf
14,USDJPY.pro,Buy,16.01.2020 09:45:00,110.04,1.73,16.01.2020 14:24:54,109.931,4h 39m,-153.6,2860.98,-10.9,usdjpy cf
11,US500.pro,Buy,15.01.2020 16:00:04,3295.6,0.2,16.01.2020 16:00:07,3304.9,1d 0h 0m,83.47,2944.45,93000,us500 vf
11,US100.pro,Buy,16.01.2020 16:15:00,9116,0.18,16.01.2020 17:14:29,9083.3,59m 29s,-105.71,2838.74,-327000,nas100 cf
12,US100.pro,Buy,16.01.2020 09:32:15,9105.7,0.25,16.01.2020 17:16:30,9076.3,7h 44m,-132.02,2706.72,-294000,nas100 sf
22,USDJPY.pro,Buy,16.01.2020 07:36:02,109.956,1.8,16.01.2020 21:00:00,110.127,13h 23m,251,2957.72,17.1,usdjpy pf
24,USDJPY.pro,Buy,17.01.2020 07:24:10,110.25,1.33,17.01.2020 10:18:35,110.164,2h 54m,-93.24,2864.48,-8.6,usdjpy pf
6,GOLD.pro,Buy,17.01.2020 13:16:18,1558.4,0.33,17.01.2020 14:41:07,1556.2,1h 24m,-65.4,2799.08,-22000,gold sf
13,US500.pro,Buy,16.01.2020 15:34:12,3307.9,0.2,17.01.2020 15:34:13,3321.7,1d 0h 0m,124.29,2923.37,138000,us500 vf
14,US100.pro,Buy,16.01.2020 19:49:04,9105.7,0.25,17.01.2020 15:40:03,9143.8,19h 50m,171.59,3094.96,381000,nas100 sf
15,US500.pro,Buy,16.01.2020 16:36:49,3308.4,0.22,17.01.2020 16:36:49,3323.7,1d 0h 0m,151.71,3246.67,153000,us500 vf
18,US500.pro,Buy,17.01.2020 21:54:35,3328.6,0.27,20.01.2020 00:03:57,3322.9,2d 2h 9m,-69.4,3177.27,-57000,us500 vf
10,GOLD.pro,Buy,17.01.2020 04:49:20,1554.21,0.247,20.01.2020 00:05:00,1559.01,2d 19h 15m,106.89,3284.16,48000,gold fv
26,USDJPY.pro,Sell,20.01.2020 08:42:03,110.149,1.48,20.01.2020 21:00:03,110.16,12h 18m,-13.33,3270.83,-1.1,usdjpy pf
6,DE30.pro,Buy,16.01.2020 21:35:16,13457.4,0.13,21.01.2020 06:46:59,13493,4d 9h 11m,115.7,3386.53,356000,dax sf
8,GOLD.pro,Buy,21.01.2020 02:17:54,1562.79,0.349,21.01.2020 08:12:54,1564.38,5h 55m,50.01,3436.54,15900,gold sf
28,USDJPY.pro,Buy,21.01.2020 12:06:00,110.032,0.57,21.01.2020 19:19:25,109.84,7h 13m,-89.82,3346.72,-19.2,usdjpy pf
16,US100.pro,Buy,21.01.2020 17:13:33,9184.7,0.27,21.01.2020 19:36:57,9162.3,2h 23m,-109.04,3237.68,-224000,nas100 sf
9,US100.pro,Buy,13.01.2020 18:00:00,9058,0.14,22.01.2020 08:22:57,9230.3,8d 14h 22m,435.5,3673.18,1723000,nas100 cf
8,DE30.pro,Buy,22.01.2020 02:30:07,13576.3,0.14,22.01.2020 11:46:05,13550.2,9h 15m,-91.35,3581.83,-261000,dax sf
30,USDJPY.pro,Sell,22.01.2020 15:30:00,109.879,0.35,22.01.2020 21:00:00,109.885,5h 30m,-1.72,3580.11,-0.6,usdjpy pf
18,US100.pro,Buy,21.01.2020 21:09:40,9186.2,0.27,22.01.2020 21:15:33,9209.1,1d 0h 5m,111.49,3691.6,229000,nas100 sf
16,USDJPY.pro,Sell,23.01.2020 00:45:00,109.759,1.16,23.01.2020 08:10:45,109.594,7h 25m,157.5,3849.1,16.5,usdjpy cf
13,US100.pro,Buy,22.01.2020 02:30:00,9194.2,0.16,23.01.2020 15:35:07,9158.6,1d 13h 5m,-102.89,3746.21,-356000,nas100 cf
12,GOLD.pro,Buy,22.01.2020 12:02:41,1559.15,0.222,23.01.2020 18:02:42,1564.01,1d 6h 0m,97.7,3843.91,48600,gold fv
32,USDJPY.pro,Sell,23.01.2020 06:18:01,109.572,0.63,23.01.2020 21:00:00,109.525,14h 41m,24.45,3868.36,4.7,usdjpy pf
34,USDJPY.pro,Buy,24.01.2020 09:06:01,109.56,0.67,24.01.2020 16:08:56,109.399,7h 2m,-89.37,3778.99,-16.1,usdjpy pf
20,US100.pro,Buy,23.01.2020 21:32:26,9231.5,0.26,24.01.2020 16:18:44,9250.1,18h 46m,87.7,3866.69,186000,nas100 sf
16,US100.pro,Buy,24.01.2020 00:15:00,9260.5,0.12,24.01.2020 17:42:11,9211.1,17h 27m,-107.57,3759.12,-494000,nas100 cf
10,GOLD.pro,Buy,24.01.2020 16:11:05,1568.47,0.349,24.01.2020 21:02:55,1569.87,4h 51m,44.3,3803.42,14000,gold sf
14,GOLD.pro,Buy,24.01.2020 16:05:35,1566.42,0.232,27.01.2020 00:05:00,1581.11,2d 7h 59m,309,4112.42,146900,gold fv
18,USDJPY.pro,Sell,24.01.2020 19:15:00,109.262,0.54,27.01.2020 01:11:39,108.963,2d 5h 56m,128.64,4241.06,29.9,usdjpy cf
18,US100.pro,Sell,24.01.2020 20:00:00,9150.6,0.09,27.01.2020 13:20:01,8991.7,2d 17h 20m,259.47,4500.53,1589000,nas100 cf
36,USDJPY.pro,Sell,27.01.2020 10:18:01,108.868,0.28,27.01.2020 21:00:00,108.925,10h 41m,-13.3,4487.23,-5.7,usdjpy pf
38,USDJPY.pro,Buy,28.01.2020 07:12:00,109.045,0.85,28.01.2020 09:48:19,108.917,2h 36m,-90.68,4396.55,-12.8,usdjpy pf
20,USDJPY.pro,Sell,28.01.2020 10:15:00,108.822,0.76,28.01.2020 13:44:08,109.064,3h 29m,-153.25,4243.3,-24.2,usdjpy cf
22,US100.pro,Buy,28.01.2020 16:24:31,9046.5,0.22,29.01.2020 15:57:24,9100.6,23h 32m,216.46,4459.76,541000,nas100 sf
10,DE30.pro,Buy,29.01.2020 11:01:39,13332.4,0.13,29.01.2020 16:04:31,13298.1,5h 2m,-111.48,4348.28,-343000,dax sf
40,USDJPY.pro,Sell,29.01.2020 06:12:01,109.142,0.78,29.01.2020 21:00:00,109.041,14h 47m,65.56,4413.84,10.1,usdjpy pf
22,USDJPY.pro,Buy,28.01.2020 16:30:00,109.163,0.58,30.01.2020 05:02:12,108.855,1d 12h 32m,-133.28,4280.56,-30.8,usdjpy cf
12,GOLD.pro,Buy,30.01.2020 09:21:28,1583.18,0.34,30.01.2020 10:28:11,1578.58,1h 6m,-141.98,4138.58,-46000,gold sf
16,GOLD.pro,Buy,29.01.2020 12:16:21,1571.77,0.216,30.01.2020 18:16:21,1582.47,1d 6h 0m,209.46,4348.04,107000,gold fv
42,USDJPY.pro,Sell,30.01.2020 08:24:00,108.842,0.59,30.01.2020 21:00:00,108.776,12h 36m,32.46,4380.5,6.6,usdjpy pf
24,USDJPY.pro,Sell,30.01.2020 17:00:00,108.67,0.48,31.01.2020 01:59:35,109.056,8h 59m,-159.06,4221.44,-38.6,usdjpy cf
24,US100.pro,Buy,30.01.2020 22:01:00,9167.5,0.19,31.01.2020 10:37:19,9171.8,12h 36m,14.81,4236.25,43000,nas100 sf
20,US100.pro,Buy,30.01.2020 22:30:00,9219,0.06,31.01.2020 15:45:21,9121.6,17h 15m,-105.64,4130.61,-974000,nas100 cf
14,GOLD.pro,Buy,31.01.2020 16:46:51,1586.27,0.34,31.01.2020 17:43:59,1585.15,57m 8s,-34.36,4096.25,-11200,gold sf
44,USDJPY.pro,Sell,31.01.2020 09:36:00,109.015,0.63,31.01.2020 21:00:00,108.357,11h 24m,344.99,4441.24,65.8,usdjpy pf
20,US500.pro,Sell,31.01.2020 15:44:43,3265.7,0.16,03.02.2020 00:01:00,3229.9,2d 8h 16m,214.98,4656.22,358000,us500 vf
21,US500.pro,Sell,31.01.2020 16:03:53,3259.7,0.16,03.02.2020 00:01:00,3229.9,2d 7h 57m,258.27,4914.49,298000,us500 vf
22,US500.pro,Sell,31.01.2020 17:15:01,3239.4,0.16,03.02.2020 00:01:00,3229.9,2d 6h 45m,68.53,4983.02,95000,us500 vf
18,GOLD.pro,Buy,31.01.2020 14:19:18,1582.19,0.198,03.02.2020 00:05:00,1588.68,2d 9h 45m,115.86,5098.88,64900,gold fv
22,US100.pro,Sell,31.01.2020 19:45:00,8997.8,0.07,03.02.2020 02:59:47,9078,2d 7h 14m,-101.31,4997.57,-802000,nas100 cf
46,USDJPY.pro,Buy,03.02.2020 08:30:00,108.636,0.66,03.02.2020 09:23:19,108.472,53m 19s,-90.1,4907.47,-16.4,usdjpy pf
26,USDJPY.pro,Sell,31.01.2020 17:00:00,108.398,0.55,03.02.2020 16:00:00,108.77,2d 23h 0m,-176.26,4731.21,-37.2,usdjpy cf
26,US100.pro,Buy,04.02.2020 04:35:41,9161,0.17,04.02.2020 17:23:03,9305.3,12h 47m,444.57,5175.78,1443000,nas100 sf
48,USDJPY.pro,Buy,04.02.2020 06:42:00,108.82,0.41,04.02.2020 21:00:00,109.502,14h 18m,231.26,5407.04,68.2,usdjpy pf
20,GOLD.pro,Sell,04.02.2020 16:21:35,1556.51,0.312,05.02.2020 02:00:38,1556.52,9h 39m,-0.28,5406.76,-100,gold fv
12,DE30.pro,Buy,04.02.2020 15:46:17,13267,0.12,05.02.2020 02:33:56,13230,10h 47m,-111,5295.76,-370000,dax sf
50,USDJPY.pro,Sell,05.02.2020 08:06:02,109.392,0.77,05.02.2020 09:35:26,109.537,1h 29m,-92.29,5203.47,-14.5,usdjpy pf
24,US100.pro,Buy,04.02.2020 13:45:00,9252.5,0.12,05.02.2020 12:37:24,9432.3,22h 52m,391.5,5594.97,1798000,nas100 cf
28,US100.pro,Buy,05.02.2020 10:28:26,9442.5,0.17,05.02.2020 15:39:10,9401.3,5h 10m,-127.31,5467.66,-412000,nas100 sf
28,USDJPY.pro,Buy,04.02.2020 06:45:00,108.837,0.66,05.02.2020 16:26:33,109.725,1d 9h 41m,489.79,5957.45,88.8,usdjpy cf
30,US100.pro,Buy,06.02.2020 07:05:59,9456.7,0.16,06.02.2020 10:25:14,9414.1,3h 19m,-123.88,5833.57,-426000,nas100 sf
16,GOLD.pro,Buy,06.02.2020 10:24:28,1562.42,0.32,06.02.2020 13:11:29,1563.65,2h 47m,35.78,5869.35,12300,gold sf
26,US500.pro,Buy,05.02.2020 20:43:16,3329.1,0.11,06.02.2020 20:43:17,3343.7,1d 0h 0m,73.16,5942.51,146000,us500 vf
27,US500.pro,Buy,05.02.2020 20:51:27,3331.1,0.11,06.02.2020 20:51:29,3344.2,1d 0h 0m,65.64,6008.15,131000,us500 vf
52,USDJPY.pro,Sell,06.02.2020 10:24:00,109.819,0.51,06.02.2020 21:00:00,109.98,10h 36m,-68.02,5940.13,-16.1,usdjpy pf
54,USDJPY.pro,Sell,07.02.2020 06:24:04,109.889,1.42,07.02.2020 07:28:30,109.973,1h 4m,-98.79,5841.34,-8.4,usdjpy pf
30,USDJPY.pro,Buy,06.02.2020 20:15:00,109.996,0.98,07.02.2020 10:54:43,109.811,14h 39m,-144.04,5697.3,-18.5,usdjpy cf
32,US100.pro,Buy,06.02.2020 22:14:14,9456.5,0.16,07.02.2020 11:11:07,9414.1,12h 56m,-123.86,5573.44,-424000,nas100 sf
22,GOLD.pro,Buy,06.02.2020 12:00:01,1567.27,0.172,07.02.2020 18:00:01,1567.86,1d 6h 0m,9.27,5582.71,5900,gold fv
30,US500.pro,Buy,07.02.2020 00:02:52,3349.9,0.13,10.02.2020 00:01:00,3319.9,2d 23h 58m,-178.19,5404.52,-300000,us500 vf
56,USDJPY.pro,Sell,10.02.2020 11:00:00,109.724,0.46,10.02.2020 21:00:00,109.702,10h 0m,8.45,5412.97,2.2,usdjpy pf
58,USDJPY.pro,Buy,11.02.2020 07:06:00,109.924,0.96,11.02.2020 14:13:03,109.812,7h 7m,-89.81,5323.16,-11.2,usdjpy pf
32,USDJPY.pro,Buy,11.02.2020 03:45:00,109.898,1.24,11.02.2020 14:39:53,109.753,10h 54m,-150.27,5172.89,-14.5,usdjpy cf
34,US100.pro,Buy,10.02.2020 15:55:02,9440.5,0.16,11.02.2020 16:28:42,9595.8,1d 0h 33m,455.19,5628.08,1553000,nas100 sf
24,GOLD.pro,Buy,10.02.2020 15:10:42,1575.31,0.206,11.02.2020 17:01:25,1562.51,1d 1h 50m,-241.62,5386.46,-128000,gold fv
34,USDJPY.pro,Buy,12.02.2020 09:45:00,110.132,0.99,12.02.2020 11:35:29,109.95,1h 50m,-150.12,5236.34,-18.2,usdjpy cf
36,US100.pro,Buy,12.02.2020 15:33:10,9599.7,0.17,12.02.2020 16:07:56,9559.6,34m 46s,-125.12,5111.22,-401000,nas100 sf
26,GOLD.pro,Sell,12.02.2020 06:35:13,1565.71,0.395,12.02.2020 17:35:13,1568.83,11h 0m,-113.12,4998.1,-31200,gold fv
60,USDJPY.pro,Buy,12.02.2020 08:36:00,109.91,0.89,12.02.2020 21:00:01,110.082,12h 24m,127.97,5126.07,17.2,usdjpy pf
38,US100.pro,Buy,12.02.2020 17:19:15,9599.7,0.17,13.02.2020 00:55:04,9574.1,7h 35m,-80.05,5046.02,-256000,nas100 sf
14,DE30.pro,Buy,11.02.2020 02:20:01,13578,0.12,13.02.2020 08:16:37,13684.8,2d 5h 56m,320.4,5366.42,1068000,dax sf
27,US100.pro,Buy,12.02.2020 18:45:00,9618,0.1,13.02.2020 10:09:07,9559.3,15h 24m,-107.84,5258.58,-587000,nas100 cf
32,US500.pro,Buy,12.02.2020 15:04:04,3372.9,0.19,13.02.2020 10:53:58,3354.7,19h 49m,-193.76,5064.82,-182000,us500 vf
33,US500.pro,Buy,12.02.2020 18:37:17,3376.9,0.19,13.02.2020 11:10:05,3350.9,16h 32m,-192.08,4872.74,-260000,us500 vf
18,GOLD.pro,Buy,13.02.2020 04:55:02,1574.12,0.33,13.02.2020 13:05:06,1572.37,8h 10m,-53.2,4819.54,-17500,gold sf
62,USDJPY.pro,Sell,13.02.2020 06:36:01,109.847,0.53,13.02.2020 21:00:00,109.81,14h 23m,16.47,4836.01,3.7,usdjpy pf
26,US100.pro,Buy,10.02.2020 17:30:00,9472.5,0.09,14.02.2020 10:01:30,9629.3,3d 16h 31m,260.3,5096.31,1568000,nas100 cf
40,US100.pro,Buy,13.02.2020 17:35:45,9628.2,0.17,14.02.2020 15:56:16,9602.1,22h 20m,-81.74,5014.57,-261000,nas100 sf
36,US500.pro,Buy,13.02.2020 20:03:39,3383.6,0.16,14.02.2020 20:03:39,3371.2,1d 0h 0m,-91.48,4923.09,-124000,us500 vf
64,USDJPY.pro,Sell,14.02.2020 07:06:01,109.769,0.51,14.02.2020 21:00:00,109.775,13h 53m,-2.57,4920.52,-0.6,usdjpy pf
28,GOLD.pro,Buy,13.02.2020 16:04:52,1577.64,0.264,17.02.2020 00:05:00,1581.37,3d 8h 0m,90.84,5011.36,37300,gold fv
29,GOLD.pro,Buy,13.02.2020 16:04:52,1577.64,0.264,17.02.2020 00:05:00,1581.37,3d 8h 0m,90.84,5102.2,37300,gold fv
36,USDJPY.pro,Sell,13.02.2020 11:15:00,109.65,0.65,17.02.2020 12:15:09,109.883,4d 1h 0m,-141.05,4961.15,-23.3,usdjpy cf
66,USDJPY.pro,Buy,17.02.2020 08:48:00,109.864,1.26,17.02.2020 21:00:00,109.94,12h 12m,80.39,5041.54,7.6,usdjpy pf
31,US100.pro,Buy,17.02.2020 00:30:01,9662.2,0.11,18.02.2020 00:01:00,9594.3,23h 30m,-137.87,4903.67,-679000,nas100 cf
29,US100.pro,Buy,13.02.2020 19:45:00,9633.7,0.09,18.02.2020 00:15:00,9585.1,4d 4h 30m,-80.74,4822.93,-486000,nas100 cf
38,USDJPY.pro,Buy,17.02.2020 12:15:09,109.883,1.94,18.02.2020 01:55:00,109.782,13h 39m,-151.51,4671.42,-10.1,usdjpy cf
34,US100.pro,Sell,18.02.2020 00:15:00,9585.1,0.19,18.02.2020 09:11:21,9558.5,8h 56m,93.31,4764.73,266000,nas100 cf
40,USDJPY.pro,Sell,18.02.2020 03:45:00,109.694,0.78,18.02.2020 15:41:18,109.925,11h 56m,-151.8,4612.93,-23.1,usdjpy cf
68,USDJPY.pro,Buy,18.02.2020 15:12:02,109.807,0.48,18.02.2020 21:00:00,109.872,5h 47m,26.31,4639.24,6.5,usdjpy pf
42,USDJPY.pro,Buy,19.02.2020 03:00:00,109.974,1.14,19.02.2020 14:43:09,110.759,11h 43m,748.73,5387.97,78.5,usdjpy cf
20,GOLD.pro,Buy,19.02.2020 16:08:44,1605.23,0.36,19.02.2020 17:25:56,1604.19,1h 17m,-34.69,5353.28,-10400,gold sf
70,USDJPY.pro,Buy,19.02.2020 08:36:00,110.137,0.48,19.02.2020 21:00:00,111.575,12h 24m,572.97,5926.25,143.8,usdjpy pf
32,GOLD.pro,Buy,18.02.2020 16:19:17,1593.49,0.338,19.02.2020 22:19:19,1611.4,1d 6h 0m,559.96,6486.21,179100,gold fv
16,DE30.pro,Buy,20.02.2020 02:20:01,13813.8,0.13,20.02.2020 03:34:52,13766.8,1h 14m,-152.75,6333.46,-470000,dax sf
42,US100.pro,Buy,19.02.2020 01:00:03,9666.7,0.18,20.02.2020 03:35:20,9719.8,1d 2h 35m,177.03,6510.49,531000,nas100 sf
36,US100.pro,Buy,19.02.2020 15:15:00,9696,0.22,20.02.2020 04:27:44,9696.1,13h 12m,0.41,6510.9,1000,nas100 cf
18,DE30.pro,Buy,20.02.2020 12:15:53,13784.2,0.13,20.02.2020 13:03:15,13750.6,47m 22s,-109.2,6401.7,-336000,dax sf
72,USDJPY.pro,Buy,20.02.2020 07:48:00,111.558,0.27,20.02.2020 21:00:01,112.063,13h 12m,112.76,6514.46,50.5,usdjpy pf
44,USDJPY.pro,Buy,20.02.2020 08:30:00,111.807,0.55,21.02.2020 16:05:07,111.468,1d 7h 35m,-150.4,6364.06,-33.9,usdjpy cf
74,USDJPY.pro,Sell,21.02.2020 08:24:01,111.879,0.47,21.02.2020 21:00:00,111.604,12h 35m,106.65,6470.71,27.5,usdjpy pf
38,US500.pro,Sell,21.02.2020 21:34:46,3327.9,0.21,24.02.2020 00:01:00,3306.4,2d 2h 26m,208.28,6678.99,215000,us500 vf
34,GOLD.pro,Buy,20.02.2020 16:03:25,1619.16,0.184,24.02.2020 00:05:00,1659.61,3d 8h 1m,686.73,7365.72,404500,gold fv
38,US100.pro,Sell,21.02.2020 16:00:00,9513.3,0.1,24.02.2020 09:10:45,9227.7,2d 17h 10m,527.52,7893.24,2856000,nas100 cf
76,USDJPY.pro,Buy,24.02.2020 06:24:00,111.623,0.44,24.02.2020 09:44:09,111.372,3h 20m,-91.61,7801.63,-25.1,usdjpy pf
46,USDJPY.pro,Sell,25.02.2020 16:30:00,110.143,0.35,25.02.2020 20:56:25,110.133,4h 26m,2.92,7804.55,1,usdjpy cf
78,USDJPY.pro,Sell,25.02.2020 08:30:00,110.743,0.38,25.02.2020 21:00:00,110.1,12h 30m,203.95,8008.5,64.3,usdjpy pf
40,US100.pro,Sell,25.02.2020 17:00:00,9026.6,0.05,26.02.2020 10:05:30,8756,17h 5m,248.42,8256.92,2706000,nas100 cf
80,USDJPY.pro,Sell,26.02.2020 10:12:00,110.132,0.17,26.02.2020 21:00:00,110.214,10h 48m,-11.61,8245.31,-8.2,usdjpy pf
42,US100.pro,Sell,27.02.2020 06:00:00,8703.1,0.08,27.02.2020 07:59:49,8776.2,1h 59m,-107.2,8138.11,-731000,nas100 cf
40,US500.pro,Sell,27.02.2020 01:05:34,3090.9,0.09,27.02.2020 08:27:09,3091.1,7h 21m,-0.82,8137.29,-2000,us500 vf
48,USDJPY.pro,Sell,27.02.2020 06:00:00,110.012,0.52,27.02.2020 15:38:59,110,9h 38m,5.17,8142.46,1.2,usdjpy cf
42,US500.pro,Sell,27.02.2020 16:23:14,3033.2,0.07,27.02.2020 16:46:43,3033.4,23m 29s,-0.64,8141.82,-2000,us500 vf
22,GOLD.pro,Buy,27.02.2020 15:31:44,1655.04,0.24,27.02.2020 17:06:30,1648.79,1h 34m,-136.61,8005.21,-62500,gold sf
82,USDJPY.pro,Sell,27.02.2020 07:18:01,109.987,0.2,27.02.2020 21:00:00,109.946,13h 41m,6.79,8012,4.1,usdjpy pf
36,GOLD.pro,Buy,27.02.2020 16:32:46,1657.94,0.095,28.02.2020 06:54:48,1630.2,14h 22m,-239.58,7772.42,-277400,gold fv
44,US500.pro,Sell,27.02.2020 21:50:24,3005.9,0.07,28.02.2020 07:26:54,2902.6,9h 36m,328.58,8101,1033000,us500 vf
84,USDJPY.pro,Sell,28.02.2020 06:30:00,108.888,0.13,28.02.2020 21:00:00,107.864,14h 30m,111.9,8212.9,102.4,usdjpy pf
86,USDJPY.pro,Buy,02.03.2020 08:48:00,108.516,0.12,02.03.2020 12:14:53,107.629,3h 26m,-89.14,8123.76,-88.7,usdjpy pf
44,US100.pro,Buy,02.03.2020 03:37:48,8525.2,0.08,02.03.2020 12:32:49,8437.5,8h 55m,-126.44,7997.32,-877000,nas100 sf
46,US100.pro,Buy,02.03.2020 15:00:14,8525.3,0.07,02.03.2020 21:54:30,8821.9,6h 54m,373.08,8370.4,2966000,nas100 sf
20,DE30.pro,Buy,03.03.2020 09:32:06,12154.6,0.06,03.03.2020 12:26:16,12083.4,2h 54m,-106.8,8263.6,-712000,dax sf
88,USDJPY.pro,Sell,03.03.2020 13:48:00,107.652,0.13,03.03.2020 21:00:00,107.259,7h 12m,42.62,8306.22,39.3,usdjpy pf
50,USDJPY.pro,Sell,03.03.2020 16:15:00,107.339,0.23,04.03.2020 01:00:04,107.084,8h 45m,46.6,8352.82,25.5,usdjpy cf
24,GOLD.pro,Buy,04.03.2020 00:17:26,1649.82,0.21,04.03.2020 02:04:14,1641.99,1h 46m,-147.18,8205.64,-78300,gold sf
90,USDJPY.pro,Buy,04.03.2020 07:24:00,107.49,0.24,04.03.2020 21:00:00,107.314,13h 36m,-35.34,8170.3,-17.6,usdjpy pf
52,USDJPY.pro,Buy,05.03.2020 01:00:00,107.72,0.54,05.03.2020 03:08:37,107.381,2h 8m,-153.03,8017.27,-33.9,usdjpy cf
38,GOLD.pro,Buy,04.03.2020 00:17:26,1649.82,0.068,05.03.2020 06:17:28,1639.68,1d 6h 0m,-61.9,7955.37,-101400,gold fv
48,US100.pro,Buy,04.03.2020 21:24:10,8873.2,0.07,05.03.2020 10:01:12,8771.8,12h 37m,-127.49,7827.88,-1014000,nas100 sf
54,USDJPY.pro,Sell,05.03.2020 10:15:00,107.084,0.45,05.03.2020 16:23:18,106.927,6h 8m,59.13,7887.01,15.7,usdjpy cf
92,USDJPY.pro,Sell,05.03.2020 08:12:00,107.198,0.35,05.03.2020 21:00:00,106.403,12h 48m,233.47,8120.48,79.5,usdjpy pf
46,US500.pro,Sell,05.03.2020 12:32:59,3048.7,0.05,06.03.2020 01:11:23,3031.4,12h 38m,0,8120.48,173000,us500 vf
26,GOLD.pro,Buy,05.03.2020 13:22:45,1653.01,0.19,06.03.2020 02:48:17,1668.45,13h 25m,261.26,8381.74,154400,gold sf
94,USDJPY.pro,Buy,06.03.2020 08:06:00,106.024,0.26,06.03.2020 10:33:46,105.626,2h 27m,-86.87,8294.87,-39.8,usdjpy pf
44,US100.pro,Sell,06.03.2020 10:45:00,8502.6,0.06,06.03.2020 15:38:09,8457.5,4h 53m,47.75,8342.62,451000,nas100 cf
28,GOLD.pro,Buy,06.03.2020 15:00:15,1674.61,0.19,06.03.2020 16:19:23,1678.12,1h 19m,58.89,8401.51,35100,gold sf
40,GOLD.pro,Buy,05.03.2020 12:53:37,1648.73,0.109,06.03.2020 16:23:39,1667.32,1d 3h 30m,178.92,8580.43,185900,gold fv
47,US500.pro,Sell,05.03.2020 18:41:52,3031.4,0.05,06.03.2020 16:27:19,2954.8,21h 45m,207.69,8788.12,766000,us500 vf
50,US500.pro,Sell,06.03.2020 20:49:10,2906.1,0.06,06.03.2020 21:57:23,2979.9,1h 8m,-195.93,8592.19,-738000,us500 vf
56,USDJPY.pro,Sell,08.03.2020 23:15:00,104.399,0.18,09.03.2020 00:10:36,104.112,55m 36s,43.64,8635.83,28.7,usdjpy cf
58,USDJPY.pro,Sell,09.03.2020 14:45:00,101.342,0.17,09.03.2020 14:46:11,102.408,1m 11s,-154.83,8481,-106.6,usdjpy cf
96,USDJPY.pro,Sell,09.03.2020 14:42:00,101.2,0.04,09.03.2020 21:00:00,102.385,6h 18m,-40.44,8440.56,-118.5,usdjpy pf
50,US100.pro,Buy,10.03.2020 10:23:08,8294.5,0.06,10.03.2020 13:42:58,8184.6,3h 19m,-115.89,8324.67,-1099000,nas100 sf
98,USDJPY.pro,Buy,10.03.2020 06:06:00,104.53,0.05,10.03.2020 21:00:00,105.505,14h 54m,40.89,8365.56,97.5,usdjpy pf
52,US100.pro,Buy,10.03.2020 20:21:58,8294.5,0.06,11.03.2020 00:44:09,8181.6,4h 22m,-119.82,8245.74,-1129000,nas100 sf
100,USDJPY.pro,Sell,11.03.2020 06:06:00,104.341,0.11,11.03.2020 09:50:01,105.289,3h 44m,-87.54,8158.2,-94.8,usdjpy pf
42,GOLD.pro,Sell,11.03.2020 20:01:28,1636.63,0.131,12.03.2020 01:58:53,1647.72,5h 57m,-128.89,8029.31,-110900,gold fv
60,USDJPY.pro,Sell,12.03.2020 02:30:01,103.706,0.18,12.03.2020 05:20:42,103.73,2h 50m,-3.69,8025.62,-2.4,usdjpy cf
46,US100.pro,Sell,12.03.2020 02:30:00,7769.6,0.04,12.03.2020 14:28:17,7536.5,11h 58m,165.94,8191.56,2331000,nas100 cf
52,US500.pro,Sell,11.03.2020 20:03:07,2727.2,0.04,12.03.2020 14:51:37,2514.6,18h 48m,378.85,8570.41,2126000,us500 vf
44,GOLD.pro,Sell,12.03.2020 16:09:57,1574.48,0.117,12.03.2020 16:52:50,1563.57,42m 53s,115.01,8685.42,109100,gold fv
102,USDJPY.pro,Buy,12.03.2020 14:36:02,104.306,0.05,12.03.2020 21:00:00,105.329,6h 23m,43.43,8728.85,102.3,usdjpy pf
54,US500.pro,Sell,12.03.2020 20:57:04,2492.2,0.04,13.03.2020 05:36:44,2472.1,8h 39m,35.86,8764.71,201000,us500 vf
55,US500.pro,Sell,12.03.2020 20:57:04,2492.2,0.04,13.03.2020 05:36:44,2472.1,8h 39m,35.86,8800.57,201000,us500 vf
54,US100.pro,Buy,13.03.2020 14:31:44,7735.5,0.05,13.03.2020 14:39:08,7595.8,7m 24s,-125.76,8674.81,-1397000,nas100 sf
